Date,Individual,Episode,Type,Act.Time,Behaviour,Status,RR.ms,HR,Time,Dur,1,2,3,QT
20220228,Hazy,973,Target pole dives,41475.3,NA,NA,530,113,151.2,129.72,290.186,288.494,285.11,287.93
20220228,Hazy,973,Target pole dives,41475.83,NA,NA,530,113,151.73,129.72,296.954,296.108,288.494,293.852
20220228,Hazy,973,Target pole dives,41475.99,breath,POINT,NA,NA,151.73,129.72,NA,NA,NA,NA
20220228,Hazy,973,Target pole dives,41476.35,NA,NA,520,115,152.25,129.72,288.494,288.494,286.802,287.93
20220228,Hazy,973,Target pole dives,41476.88,NA,NA,530,113,152.78,129.72,NA,NA,NA,NA
20220228,Hazy,973,Target pole dives,41477.42,NA,NA,540,111,153.32,129.72,295.544,292.16,292.16,293.288
20220228,Hazy,973,Target pole dives,41477.95,NA,NA,530,113,153.85,129.72,278.342,280.034,279.188,279.188
20220228,Hazy,973,Target pole dives,41478.47,NA,NA,520,115,154.37,129.72,287.648,287.648,287.648,287.648
20220228,Hazy,973,Target pole dives,41479,NA,NA,530,113,154.9,129.72,275.804,276.65,276.65,276.368
20220228,Hazy,973,Target pole dives,41479.53,NA,NA,530,113,155.43,129.72,285.956,284.264,283.418,284.546
20220228,Hazy,973,Target pole dives,41480.05,NA,NA,520,115,155.95,129.72,NA,NA,NA,NA
20220228,Hazy,973,Target pole dives,41480.57,NA,NA,520,115,156.47,129.72,296.672,294.416,295.544,295.544
20220228,Hazy,973,Target pole dives,41480.81,breath,POINT,NA,NA,156.47,129.72,NA,NA,NA,NA
