Date,Individual,Episode,Type,Act.Time,Behaviour,Status,RR.ms,HR,Time,Dur,1,2,3,QT
20220420,Hazy,978,Target pole dives,40328.3,NA,NA,660,91,142.43,125.07,327.096,325.401,327.096,326.531
20220420,Hazy,978,Target pole dives,40328.92,NA,NA,620,97,143.05,125.07,304.216,304.216,304.216,304.216
20220420,Hazy,978,Target pole dives,40329.17,eats fish,POINT,NA,NA,143.05,125.07,NA,NA,NA,NA
20220420,Hazy,978,Target pole dives,40329.52,NA,NA,600,100,143.65,125.07,298.284,303.933,302.803,301.6733333
20220420,Hazy,978,Target pole dives,40330.1,NA,NA,580,103,144.23,125.07,305.063,305.063,303.933,304.6863333
20220420,Hazy,978,Target pole dives,40330.31,eats fish,POINT,NA,NA,144.23,125.07,NA,NA,NA,NA
20220420,Hazy,978,Target pole dives,40330.68,NA,NA,580,103,144.81,125.07,306.193,307.323,306.193,306.5696667
20220420,Hazy,978,Target pole dives,40331.25,NA,NA,570,105,145.38,125.07,298.284,297.154,298.284,297.9073333
20220420,Hazy,978,Target pole dives,40331.79,eats fish,POINT,NA,NA,145.38,125.07,NA,NA,NA,NA
20220420,Hazy,978,Target pole dives,40331.81,NA,NA,560,107,145.94,125.07,270.32,273.709,272.015,272.0146667
20220420,Hazy,978,Target pole dives,40332.37,NA,NA,560,107,146.5,125.07,297.154,297.154,293.765,296.0243333
20220420,Hazy,978,Target pole dives,40332.96,NA,NA,590,102,147.09,125.07,289.81,294.047,294.047,292.6346667
20220420,Hazy,978,Target pole dives,40333.27,eats fish,POINT,NA,NA,147.09,125.07,NA,NA,NA,NA
20220420,Hazy,978,Target pole dives,40333.57,NA,NA,610,98,147.7,125.07,322.011,322.011,320.316,321.446
20220420,Hazy,978,Target pole dives,40334.21,NA,NA,640,94,148.34,125.07,NA,NA,NA,NA
20220420,Hazy,978,Target pole dives,40334.85,NA,NA,640,94,148.98,125.07,306.193,306.193,306.193,306.193
20220420,Hazy,978,Target pole dives,40335.51,NA,NA,660,91,149.64,125.07,306.193,310.713,309.583,308.8296667
20220420,Hazy,978,Target pole dives,40336.11,breath,POINT,NA,NA,149.64,125.07,NA,NA,NA,NA
20220420,Hazy,978,Target pole dives,40336.15,NA,NA,640,94,150.28,125.07,296.589,298.284,296.589,297.154
20220420,Hazy,978,Target pole dives,40336.76,NA,NA,610,98,150.89,125.07,311.842,311.842,312.972,312.2186667
20220420,Hazy,978,Target pole dives,40336.79,head above water,STOP,NA,NA,150.89,125.07,NA,NA,NA,NA
20220420,Hazy,978,Target pole dives,40336.79,haulout,START,NA,NA,150.89,125.07,NA,NA,NA,NA
20220420,Hazy,978,Target pole dives,40337.93,NA,NA,585,102.5641026,151.475,125.07,284.726,286.985,283.596,285.1023333
20220420,Hazy,978,Target pole dives,40337.93,NA,NA,585,102.5641026,152.06,125.07,NA,NA,NA,NA
20220420,Hazy,978,Target pole dives,40338.52,NA,NA,590,102,152.65,125.07,272.297,271.167,272.297,271.9203333
20220420,Hazy,978,Target pole dives,40339.07,NA,NA,550,109,153.2,125.07,299.414,299.414,299.414,299.414
20220420,Hazy,978,Target pole dives,40339.63,NA,NA,560,107,153.76,125.07,NA,NA,NA,NA
